yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
157,12.5144,1.168,9294,31,10.7,11.0,11.7,12.4,13.3,14.1,14.5,11.3465,13.6824,10.1785,14.8503
158,12.5599,1.1738,9283,32,10.7,11.0,11.8,12.5,13.3,14.1,14.5,11.3861,13.7337,10.2122,14.9075
159,12.6048,1.1819,9333,32,10.7,11.0,11.9,12.5,13.4,14.1,14.6,11.4228,13.7867,10.2409,14.9686
160,12.6508,1.1907,9381,32,10.7,11.1,11.9,12.6,13.4,14.2,14.7,11.4601,13.8416,10.2694,15.0323
161,12.6957,1.1993,9397,32,10.8,11.1,11.9,12.6,13.5,14.3,14.8,11.4964,13.895,10.297,15.0943
162,12.738,1.2066,9445,32,10.8,11.1,11.9,12.7,13.5,14.3,14.8,11.5314,13.9446,10.3248,15.1512
163,12.7771,1.2112,9482,32,10.8,11.2,12.0,12.7,13.6,14.4,14.9,11.5659,13.9883,10.3548,15.1994
164,12.8163,1.2131,9503,32,10.8,11.2,12.0,12.7,13.6,14.5,14.9,11.6032,14.0295,10.3901,15.2426
165,12.8575,1.2132,9603,32,10.9,11.3,12.0,12.8,13.7,14.5,14.9,11.6442,14.0707,10.431,15.2839
166,12.9037,1.2133,9667,32,10.9,11.4,12.1,12.8,13.7,14.5,15.0,11.6904,14.117,10.4771,15.3303
167,12.9567,1.2147,9737,32,11.0,11.4,12.1,12.9,13.8,14.5,15.0,11.7421,14.1714,10.5274,15.3861
168,13.0163,1.2171,9787,32,11.0,11.5,12.2,13.0,13.9,14.6,15.1,11.7991,14.2334,10.582,15.4506
169,13.0806,1.2192,9863,32,11.0,11.5,12.2,13.1,13.9,14.7,15.1,11.8613,14.2998,10.6421,15.519
170,13.1471,1.2206,9861,32,11.1,11.6,12.3,13.1,14.0,14.7,15.1,11.9265,14.3677,10.7059,15.5883
171,13.2124,1.22,9861,32,11.2,11.7,12.3,13.2,14.1,14.8,15.2,11.9924,14.4324,10.7725,15.6524
172,13.2767,1.2181,9891,31,11.2,11.7,12.4,13.3,14.1,14.8,15.2,12.0587,14.4948,10.8406,15.7129
