yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
195,8.0714,0.2051,3730,11,7.7514,7.807,7.9047,8.0763,8.2384,8.3351,8.3876,7.8663,8.2765,7.6612,8.4815
196,8.0703,0.2092,3723,11,7.7414,7.8047,7.8982,8.0723,8.2405,8.3344,8.3867,7.8611,8.2795,7.6519,8.4888
197,8.0705,0.2129,3696,11,7.7387,7.8011,7.8937,8.0732,8.2427,8.3366,8.3876,7.8576,8.2834,7.6447,8.4963
198,8.0708,0.216,3660,11,7.7386,7.8,7.8914,8.0779,8.247,8.343,8.3926,7.8547,8.2868,7.6387,8.5029
199,8.0718,0.2185,3636,11,7.7366,7.7968,7.8905,8.0879,8.2525,8.3532,8.3984,7.8532,8.2903,7.6347,8.5089
200,8.073,0.2203,3625,11,7.7325,7.7927,7.8883,8.0878,8.2522,8.3562,8.3994,7.8527,8.2933,7.6324,8.5136
201,8.0735,0.2214,3625,11,7.7294,7.7925,7.8884,8.093,8.2492,8.361,8.4039,7.8521,8.2949,7.6307,8.5163
202,8.0737,0.2219,3628,11,7.7249,7.7928,7.8902,8.0959,8.244,8.3648,8.4068,7.8517,8.2956,7.6298,8.5175
203,8.0743,0.2221,3617,11,7.7247,7.79,7.8884,8.0939,8.2425,8.3648,8.4104,7.8522,8.2964,7.6301,8.5184
204,8.0753,0.222,3571,11,7.73,7.7902,7.8886,8.0923,8.2447,8.3657,8.413,7.8533,8.2972,7.6314,8.5192
205,8.0765,0.2216,3520,11,7.7345,7.7942,7.8924,8.0865,8.2451,8.371,8.415,7.8548,8.2981,7.6332,8.5198
206,8.0782,0.2213,3488,11,7.7356,7.7992,7.8974,8.0852,8.2469,8.3711,8.4164,7.8569,8.2996,7.6356,8.5209
207,8.081,0.2201,3460,10,7.7357,7.8025,7.9048,8.08,8.2461,8.3723,8.4204,7.8609,8.3011,7.6407,8.5213
208,8.0845,0.2185,3412,10,7.7365,7.8077,7.91,8.0757,8.2497,8.3748,8.4217,7.866,8.303,7.6475,8.5215
209,8.0884,0.2166,3388,10,7.7437,7.8117,7.918,8.0766,8.2548,8.382,8.4284,7.8719,8.305,7.6553,8.5216
210,8.0927,0.2149,3383,10,7.755,7.8176,7.9257,8.0763,8.258,8.3906,8.4402,7.8778,8.3076,7.6629,8.5225
211,8.0968,0.2133,3359,10,7.7668,7.825,7.9295,8.0777,8.2571,8.4011,8.4545,7.8836,8.3101,7.6703,8.5233
212,8.1002,0.2123,3360,10,7.7812,7.8377,7.9347,8.0753,8.2536,8.4108,8.4664,7.8879,8.3125,7.6756,8.5248
213,8.1036,0.212,3374,10,7.7873,7.8473,7.9387,8.0709,8.2469,8.4207,8.4792,7.8917,8.3156,7.6797,8.5276
214,8.1071,0.2124,3372,10,7.7955,7.8599,7.949,8.0671,8.2448,8.4266,8.4882,7.8947,8.3195,7.6824,8.5318
215,8.1112,0.2131,3369,10,7.8118,7.8695,7.953,8.0672,8.2504,8.4365,8.5005,7.8981,8.3243,7.685,8.5374
216,8.1167,0.2141,3369,10,7.8249,7.8796,7.9575,8.0666,8.2711,8.447,8.5186,7.9026,8.3308,7.6885,8.5449
217,8.1231,0.2156,3369,10,7.843,7.8856,7.9604,8.0672,8.2899,8.463,8.5378,7.9076,8.3387,7.692,8.5543
218,8.1293,0.2174,3373,10,7.8573,7.8956,7.9671,8.0713,8.2989,8.477,8.5505,7.9119,8.3467,7.6945,8.5641
219,8.1345,0.2197,3397,10,7.8647,7.904,7.9741,8.0755,8.2974,8.4932,8.5625,7.9149,8.3542,7.6952,8.5739
220,8.139,0.2225,3424,10,7.8642,7.9068,7.977,8.079,8.2945,8.5067,8.5711,7.9165,8.3615,7.694,8.5841
221,8.1419,0.2261,3448,10,7.858,7.9055,7.9787,8.0822,8.2951,8.5153,8.5746,7.9158,8.368,7.6897,8.5941
222,8.1432,0.2306,3472,10,7.853,7.9012,7.9789,8.084,8.3031,8.5283,8.5777,7.9126,8.3739,7.682,8.6045
223,8.1441,0.2354,3520,10,7.8369,7.8947,7.978,8.0855,8.2991,8.5399,8.5825,7.9088,8.3795,7.6734,8.6149
224,8.1459,0.2401,3544,10,7.8074,7.883,7.9737,8.0878,8.2981,8.5448,8.585,7.9059,8.386,7.6658,8.6261
225,8.1488,0.2441,3568,10,7.7878,7.8815,7.9723,8.0924,8.2935,8.5481,8.5897,7.9046,8.3929,7.6605,8.637
226,8.1528,0.2475,3592,10,7.7767,7.8787,7.9755,8.1005,8.2999,8.5537,8.5963,7.9053,8.4003,7.6578,8.6478
227,8.1584,0.2505,3593,10,7.7768,7.8783,7.9793,8.113,8.3067,8.5564,8.6014,7.9079,8.409,7.6573,8.6595
228,8.1648,0.2535,3577,10,7.7759,7.8719,7.9803,8.1294,8.3129,8.5597,8.6079,7.9113,8.4183,7.6578,8.6718
229,8.171,0.2563,3580,10,7.7733,7.8647,7.9787,8.1487,8.3289,8.5613,8.6209,7.9148,8.4273,7.6585,8.6836
230,8.1769,0.2593,3574,10,7.7697,7.8595,7.9769,8.1612,8.3456,8.563,8.6296,7.9177,8.4362,7.6584,8.6954
231,8.182,0.2618,3555,10,7.7708,7.8543,7.977,8.1737,8.3568,8.5696,8.6367,7.9202,8.4438,7.6584,8.7056
232,8.1857,0.2631,3555,10,7.7708,7.8563,7.974,8.187,8.3763,8.5791,8.6417,7.9225,8.4488,7.6594,8.7119
233,8.1891,0.2635,3555,10,7.7708,7.8579,7.9744,8.1972,8.3873,8.5746,8.6415,7.9256,8.4526,7.6621,8.7161
234,8.1928,0.2629,3555,10,7.7708,7.8576,7.9718,8.2033,8.3892,8.5678,8.6381,7.9299,8.4557,7.667,8.7186
235,8.1964,0.2612,3555,10,7.7746,7.8644,7.9727,8.2108,8.3941,8.5623,8.6358,7.9352,8.4576,7.674,8.7188
236,8.2007,0.2586,3555,10,7.793,7.8732,7.9757,8.2188,8.4,8.5611,8.6358,7.9421,8.4592,7.6836,8.7178
237,8.2056,0.255,3555,10,7.8083,7.881,7.9803,8.2265,8.4023,8.5546,8.6347,7.9506,8.4606,7.6956,8.7156
238,8.21,0.2512,3555,10,7.834,7.8903,7.9858,8.2305,8.4069,8.547,8.6336,7.9588,8.4611,7.7076,8.7123
239,8.213,0.2474,3555,10,7.8486,7.896,7.9962,8.2293,8.4039,8.5462,8.6336,7.9656,8.4604,7.7183,8.7078
240,8.2151,0.2443,3555,10,7.8523,7.8978,8.002,8.2259,8.4029,8.5462,8.6347,7.9708,8.4594,7.7265,8.7037
241,8.2162,0.2424,3555,10,7.8582,7.9002,8.0017,8.2214,8.4013,8.5442,8.636,7.9738,8.4585,7.7315,8.7009
242,8.2161,0.2417,3556,10,7.8594,7.901,8.0006,8.223,8.4003,8.5431,8.639,7.9744,8.4578,7.7328,8.6995
243,8.2164,0.2415,3572,10,7.8581,7.8999,8.0015,8.2266,8.4003,8.5379,8.6404,7.9749,8.4579,7.7334,8.6995
244,8.2176,0.2414,3572,10,7.8576,7.9002,7.9986,8.2283,8.3953,8.5306,8.6413,7.9763,8.459,7.7349,8.7004
245,8.2192,0.2411,3581,10,7.8644,7.9043,8.0023,8.2316,8.3924,8.5298,8.6469,7.9781,8.4603,7.737,8.7014
246,8.221,0.2416,3594,10,7.8717,7.9163,8.0071,8.2402,8.3912,8.5283,8.6615,7.9794,8.4626,7.7378,8.7043
247,8.2237,0.2437,3589,10,7.872,7.9123,8.0118,8.2434,8.3885,8.5287,8.6638,7.98,8.4673,7.7363,8.711
248,8.2263,0.247,3589,10,7.8667,7.9061,8.0138,8.244,8.3912,8.5356,8.6816,7.9793,8.4733,7.7323,8.7202
249,8.2294,0.2516,3582,10,7.8533,7.9003,8.0109,8.2467,8.3967,8.5516,8.6938,7.9777,8.481,7.7261,8.7326
250,8.2336,0.2574,3582,10,7.8477,7.8985,8.0106,8.2478,8.4033,8.568,8.7082,7.9761,8.491,7.7187,8.7484
251,8.2388,0.2631,3581,10,7.8467,7.8989,8.0149,8.2506,8.4131,8.5949,8.7194,7.9757,8.5019,7.7126,8.765
252,8.246,0.2676,3581,10,7.8479,7.9009,8.0161,8.251,8.4243,8.6156,8.7337,7.9784,8.5137,7.7108,8.7813
253,8.2552,0.2715,3581,10,7.8503,7.9036,8.0206,8.2546,8.4407,8.6275,8.748,7.9837,8.5267,7.7122,8.7983
254,8.2651,0.2745,3581,10,7.8604,7.9098,8.0328,8.266,8.4602,8.6409,8.7614,7.9906,8.5396,7.7161,8.814
255,8.2755,0.2763,3579,10,7.8757,7.9184,8.0471,8.2789,8.477,8.6657,8.7691,7.9992,8.5518,7.7229,8.8282
256,8.287,0.277,3576,10,7.8793,7.9237,8.0678,8.2861,8.4884,8.6763,8.7783,8.01,8.564,7.733,8.841
257,8.2981,0.2761,3574,10,7.8839,7.9301,8.0873,8.2916,8.5006,8.6828,8.7815,8.022,8.5741,7.746,8.8502
258,8.3081,0.2736,3571,10,7.896,7.9426,8.1025,8.2989,8.508,8.7026,8.792,8.0345,8.5817,7.7609,8.8553
259,8.3177,0.2705,3546,10,7.9086,7.9609,8.1245,8.3097,8.5101,8.6974,8.7922,8.0471,8.5882,7.7766,8.8588
260,8.3272,0.267,3522,10,7.9188,7.9787,8.1358,8.313,8.5157,8.6861,8.788,8.0602,8.5942,7.7931,8.8612
261,8.3362,0.2625,3496,10,7.92,7.991,8.1507,8.3184,8.519,8.6858,8.7871,8.0737,8.5986,7.8112,8.8611
262,8.3454,0.2574,3477,10,7.9293,8.0103,8.1634,8.3218,8.5218,8.6885,8.7908,8.088,8.6027,7.8306,8.8601
263,8.3553,0.252,3452,10,7.9569,8.0336,8.1755,8.3335,8.5255,8.6885,8.7884,8.1033,8.6073,7.8514,8.8592
264,8.3654,0.2461,3435,10,7.9876,8.0634,8.1872,8.3439,8.53,8.6885,8.7942,8.1192,8.6115,7.8731,8.8577
265,8.3754,0.2397,3409,10,8.0152,8.0856,8.1941,8.3538,8.5351,8.6913,8.8019,8.1357,8.6151,7.8959,8.8549
266,8.3853,0.2336,3381,10,8.04,8.1092,8.2012,8.3645,8.5389,8.6915,8.8053,8.1518,8.6189,7.9182,8.8524
267,8.3948,0.2293,3357,10,8.0665,8.1292,8.2112,8.3831,8.5427,8.6929,8.8032,8.1655,8.6241,7.9362,8.8535
268,8.4044,0.2266,3333,10,8.0833,8.1398,8.217,8.3959,8.5527,8.6964,8.8035,8.1778,8.631,7.9512,8.8576
269,8.4159,0.2269,3309,10,8.0944,8.1488,8.2238,8.4164,8.5592,8.7029,8.8119,8.189,8.6427,7.9621,8.8696
270,8.4288,0.2298,3287,10,8.1121,8.1604,8.2347,8.429,8.5708,8.7102,8.8187,8.199,8.6586,7.9691,8.8884
271,8.4428,0.2354,3242,10,8.1268,8.1708,8.251,8.4507,8.581,8.7252,8.8495,8.2073,8.6782,7.9719,8.9136
272,8.4584,0.2423,3220,10,8.1409,8.1819,8.2658,8.4665,8.5904,8.7375,8.8782,8.2161,8.7007,7.9738,8.943
273,8.4757,0.2506,3172,9,8.1536,8.188,8.2804,8.4816,8.5987,8.7507,8.8965,8.2252,8.7263,7.9746,8.9769
274,8.4937,0.2592,3170,9,8.1609,8.1925,8.2915,8.4957,8.6136,8.7817,8.9367,8.2345,8.7528,7.9753,9.012
275,8.5125,0.2695,3168,9,8.1681,8.2019,8.3092,8.5052,8.6332,8.8072,9.0048,8.243,8.782,7.9735,9.0515
276,8.5321,0.2802,3176,9,8.1709,8.2128,8.3267,8.5141,8.6521,8.8465,9.162,8.252,8.8123,7.9718,9.0924
277,8.5525,0.2906,3152,9,8.1757,8.2221,8.3405,8.5272,8.6667,8.8844,9.3021,8.2619,8.8431,7.9714,9.1337
278,8.5739,0.302,3129,9,8.1795,8.2322,8.3561,8.5392,8.6821,8.9422,9.3226,8.272,8.8759,7.97,9.1779
279,8.5963,0.3139,3129,9,8.1867,8.2508,8.3778,8.5549,8.7071,9.0999,9.3286,8.2824,8.9102,7.9685,9.2241
280,8.6192,0.3243,3131,9,8.2008,8.2669,8.3929,8.5682,8.729,9.2131,9.3456,8.2949,8.9435,7.9706,9.2678
281,8.6434,0.3349,3136,9,8.2184,8.2807,8.408,8.5799,8.7633,9.2694,9.3532,8.3085,8.9783,7.9737,9.3131
282,8.669,0.3481,3136,9,8.2274,8.2937,8.4181,8.5932,8.8118,9.2899,9.3614,8.321,9.0171,7.9729,9.3652
283,8.6962,0.3637,3136,9,8.2403,8.303,8.427,8.6176,8.8535,9.3064,9.3791,8.3324,9.0599,7.9687,9.4236
284,8.7227,0.3796,3136,9,8.2517,8.3116,8.4474,8.6424,8.8865,9.3278,9.3945,8.3432,9.1023,7.9636,9.4818
285,8.7501,0.3973,3136,9,8.2602,8.3209,8.4738,8.6672,8.9089,9.3491,9.4489,8.3528,9.1474,7.9555,9.5447
286,8.7772,0.4165,3160,9,8.2614,8.3269,8.4919,8.6844,8.9407,9.3665,9.5095,8.3606,9.1937,7.9441,9.6102
287,8.804,0.4348,3160,9,8.2691,8.3356,8.5032,8.7027,8.9863,9.396,9.5974,8.3692,9.2388,7.9344,9.6735
288,8.8302,0.4516,3187,9,8.2737,8.3488,8.5139,8.7155,9.108,9.4418,9.717,8.3786,9.2818,7.927,9.7334
289,8.8586,0.4694,3190,9,8.288,8.3588,8.5253,8.7287,9.2008,9.5126,9.8446,8.3893,9.328,7.9199,9.7974
290,8.887,0.4853,3192,9,8.3024,8.3746,8.5408,8.7505,9.2569,9.5948,9.9253,8.4017,9.3723,7.9164,9.8577
291,8.9159,0.4998,3192,9,8.319,8.395,8.5527,8.7732,9.291,9.7017,9.9572,8.4161,9.4158,7.9162,9.9156
292,8.9468,0.5172,3216,9,8.3318,8.4169,8.5687,8.7932,9.3101,9.7923,9.9808,8.4297,9.464,7.9125,9.9812
293,8.9776,0.5349,3240,9,8.3459,8.4389,8.5866,8.8094,9.3308,9.8222,10.0033,8.4427,9.5126,7.9078,10.0475
294,9.0079,0.5501,3240,9,8.3554,8.4633,8.6041,8.8236,9.3655,9.8698,10.0706,8.4578,9.558,7.9076,10.1082
295,9.0391,0.5652,3240,9,8.3684,8.4774,8.6231,8.8354,9.3993,9.9075,10.1087,8.4739,9.6043,7.9087,10.1695
296,9.071,0.5799,3229,9,8.4081,8.4989,8.6413,8.8442,9.4707,9.9229,10.1401,8.4911,9.6509,7.9113,10.2308
297,9.1015,0.5914,3229,9,8.4443,8.5121,8.6608,8.8537,9.5442,9.957,10.2022,8.5101,9.6928,7.9187,10.2842
298,9.1331,0.6034,3229,9,8.468,8.5273,8.6712,8.8832,9.5938,9.9884,10.2535,8.5296,9.7365,7.9262,10.34
299,9.1657,0.617,3229,9,8.4881,8.5417,8.6831,8.8976,9.658,10.021,10.2786,8.5487,9.7827,7.9316,10.3997
300,9.1991,0.6313,3229,9,8.5051,8.5567,8.6961,8.9256,9.7025,10.0466,10.4074,8.5678,9.8304,7.9365,10.4617
301,9.2324,0.6458,3229,9,8.513,8.5715,8.7219,8.9698,9.7281,10.0855,10.4654,8.5867,9.8782,7.9409,10.5239
302,9.2669,0.6601,3229,9,8.5272,8.588,8.7489,9.0147,9.7503,10.1081,10.5702,8.6068,9.927,7.9467,10.5871
303,9.3016,0.6729,3227,9,8.5424,8.6088,8.7684,9.0531,9.7706,10.17,10.6664,8.6287,9.9745,7.9557,10.6474
304,9.3351,0.6859,3225,9,8.5588,8.6336,8.7906,9.0932,9.7968,10.2627,10.7503,8.6492,10.0211,7.9632,10.707
305,9.3667,0.6978,3220,9,8.5741,8.6466,8.8174,9.139,9.8157,10.3538,10.8057,8.669,10.0645,7.9712,10.7622
306,9.3983,0.7094,3220,9,8.5873,8.6695,8.8362,9.1678,9.8478,10.3868,10.9244,8.6889,10.1077,7.9795,10.8171
307,9.4268,0.7185,3220,9,8.6165,8.6879,8.8556,9.1786,9.9041,10.4337,10.9244,8.7083,10.1454,7.9897,10.8639
308,9.4541,0.7249,3220,9,8.64,8.7085,8.8755,9.1968,9.9854,10.5114,10.9491,8.7293,10.179,8.0044,10.9039
309,9.481,0.7309,3220,9,8.6662,8.7373,8.8868,9.2095,10.0302,10.5655,10.9155,8.7501,10.212,8.0192,10.9429
310,9.509,0.7389,3220,9,8.6922,8.7644,8.9053,9.2246,10.0758,10.6239,10.8954,8.7701,10.2478,8.0312,10.9867
311,9.537,0.7512,3231,9,8.6994,8.7788,8.9156,9.2432,10.109,10.6974,10.9725,8.7858,10.2882,8.0347,11.0394
312,9.5673,0.7685,3231,9,8.7097,8.7884,8.9242,9.2807,10.1411,10.7345,11.0329,8.7988,10.3358,8.0303,11.1043
313,9.5966,0.7889,3231,9,8.7093,8.7939,8.9356,9.3059,10.1664,10.7767,11.1118,8.8077,10.3855,8.0188,11.1744
314,9.627,0.8106,3231,9,8.7205,8.7951,8.9444,9.3274,10.1865,10.8105,11.1966,8.8164,10.4376,8.0058,11.2482
315,9.6561,0.8317,3231,9,8.7284,8.7965,8.9503,9.371,10.2166,10.8164,11.2635,8.8245,10.4878,7.9928,11.3195
316,9.6858,0.849,3231,9,8.7405,8.7967,8.9577,9.4379,10.239,10.8301,11.3025,8.8368,10.5348,7.9879,11.3838
317,9.7147,0.8641,3231,9,8.7493,8.7984,8.9678,9.4822,10.2537,10.8587,11.3651,8.8506,10.5787,7.9866,11.4428
318,9.742,0.876,3232,9,8.7634,8.8098,8.9819,9.5394,10.2685,10.9174,11.4289,8.866,10.6181,7.99,11.4941
319,9.766,0.884,3234,9,8.7735,8.8186,8.9904,9.5983,10.2841,11.007,11.5209,8.8821,10.65,7.9981,11.534
320,9.7903,0.8934,3238,9,8.7754,8.8226,9.0046,9.6312,10.2949,11.0314,11.5387,8.8969,10.6837,8.0035,11.5771
321,9.8121,0.9014,3238,9,8.7754,8.8244,9.0216,9.6451,10.3105,11.0314,11.5964,8.9107,10.7135,8.0093,11.615
322,9.832,0.9069,3238,9,8.7807,8.8324,9.044,9.6455,10.3192,11.0827,11.7984,8.9251,10.7389,8.0182,11.6459
323,9.8524,0.9136,3238,9,8.7834,8.8407,9.0763,9.6579,10.3262,11.202,11.8117,8.9388,10.7659,8.0253,11.6795
324,9.8736,0.9223,3229,9,8.7814,8.8359,9.0969,9.6695,10.3263,11.2372,11.8286,8.9513,10.7958,8.029,11.7181
325,9.8932,0.9272,3228,9,8.7818,8.842,9.1083,9.6809,10.3309,11.2849,11.853,8.966,10.8204,8.0389,11.7476
326,9.9119,0.9291,3228,9,8.7838,8.8463,9.128,9.7067,10.346,11.3742,11.9283,8.9828,10.8409,8.0538,11.77
327,9.9298,0.9295,3228,9,8.7902,8.8643,9.1655,9.7158,10.3574,11.4111,11.933,9.0003,10.8593,8.0709,11.7887
328,9.9456,0.9275,3228,9,8.7947,8.879,9.2141,9.7402,10.3579,11.413,11.9151,9.0181,10.873,8.0906,11.8005
329,9.9579,0.9227,3228,9,8.8024,8.8872,9.2378,9.7946,10.3714,11.3665,11.94,9.0352,10.8806,8.1126,11.8032
330,9.9695,0.9185,3228,9,8.8094,8.8946,9.258,9.829,10.3773,11.3665,11.9604,9.0511,10.888,8.1326,11.8065
331,9.9804,0.9173,3228,9,8.8131,8.8984,9.2469,9.8593,10.3964,11.3665,11.9604,9.0631,10.8977,8.1457,11.815
332,9.9903,0.9172,3228,9,8.8172,8.8988,9.2357,9.9279,10.4143,11.3709,11.971,9.0731,10.9075,8.1559,11.8247
333,10.0007,0.9188,3229,9,8.8205,8.9021,9.2043,10.0153,10.4294,11.3824,11.989,9.0819,10.9195,8.1631,11.8383
334,10.0126,0.9215,3229,9,8.8218,8.905,9.2014,10.0838,10.436,11.3707,12.0132,9.0911,10.9341,8.1697,11.8556
335,10.0225,0.9209,3229,9,8.8205,8.9053,9.214,10.1315,10.4295,11.5358,12.0314,9.1015,10.9434,8.1806,11.8643
336,10.0311,0.9199,3228,9,8.8127,8.8994,9.2307,10.151,10.4362,11.5987,12.0278,9.1112,10.9509,8.1913,11.8708
337,10.0391,0.9202,3228,9,8.8041,8.8994,9.2509,10.1568,10.4423,11.5987,12.0017,9.1189,10.9593,8.1988,11.8795
338,10.045,0.9201,3228,9,8.7877,8.8955,9.2649,10.1542,10.4412,11.66,12.0132,9.1249,10.9651,8.2049,11.8851
339,10.0477,0.9161,3237,9,8.7678,8.9013,9.2754,10.1547,10.4479,11.7944,12.0264,9.1316,10.9638,8.2155,11.8799
340,10.0486,0.9123,3238,9,8.7616,8.8883,9.2759,10.1525,10.4481,11.8419,12.0283,9.1363,10.9608,8.224,11.8731
341,10.0477,0.9056,3238,9,8.7729,8.8917,9.2759,10.1525,10.4419,11.572,12.0118,9.1421,10.9534,8.2365,11.859
342,10.0457,0.894,3238,9,8.7761,8.8813,9.2759,10.1551,10.4336,11.2352,12.005,9.1517,10.9397,8.2577,11.8337
343,10.0428,0.8793,3229,9,8.7861,8.8768,9.3168,10.1486,10.4368,11.106,12.0025,9.1635,10.9221,8.2842,11.8015
344,10.0395,0.8649,3205,9,8.8041,8.8804,9.3738,10.1395,10.4319,11.0779,11.9982,9.1746,10.9044,8.3097,11.7693
345,10.0343,0.8486,3201,9,8.8135,8.8768,9.3883,10.1324,10.4257,11.078,11.9785,9.1857,10.8829,8.3371,11.7315
346,10.0255,0.8298,3201,9,8.82,8.8732,9.4038,10.125,10.4196,11.074,11.9467,9.1957,10.8553,8.3659,11.6851
347,10.0124,0.81,3200,9,8.8211,8.871,9.4409,10.1031,10.4122,11.0288,11.8773,9.2024,10.8225,8.3924,11.6325
348,9.9974,0.7893,3176,9,8.8252,8.8745,9.4548,10.087,10.3947,10.9978,11.8081,9.2081,10.7867,8.4189,11.5759
349,9.9816,0.7678,3152,9,8.8261,8.875,9.478,10.0725,10.377,10.6956,11.2357,9.2138,10.7494,8.446,11.5171
350,9.9674,0.7455,3129,9,8.8198,8.8694,9.493,10.0622,10.3806,10.6102,11.2036,9.2219,10.7129,8.4764,11.4584
351,9.9565,0.7226,3106,9,8.8238,8.8694,9.4926,10.0585,10.3744,10.602,11.1797,9.2339,10.679,8.5114,11.4016
352,9.9483,0.6987,3106,9,8.8321,8.8769,9.5036,10.0587,10.3624,10.587,11.1237,9.2497,10.647,8.551,11.3457
353,9.942,0.6746,3104,9,8.8387,8.8864,9.5078,10.0587,10.3558,10.5762,11.0707,9.2673,10.6166,8.5927,11.2912
354,9.9365,0.6535,3104,9,8.8425,8.9003,9.5197,10.0599,10.3445,10.5702,11.0257,9.283,10.59,8.6296,11.2435
355,9.9309,0.6365,3104,9,8.8428,8.8975,9.5405,10.0587,10.3331,10.5714,11.0054,9.2944,10.5674,8.6579,11.2038
356,9.9245,0.6241,3099,9,8.8425,8.889,9.5307,10.0608,10.3245,10.5702,10.9358,9.3003,10.5486,8.6762,11.1728
357,9.9177,0.6174,3099,9,8.8427,8.8941,9.4968,10.066,10.3218,10.5704,10.7003,9.3003,10.5351,8.6829,11.1526
358,9.9119,0.6144,3108,9,8.8499,8.9072,9.4572,10.0713,10.318,10.5697,10.6521,9.2976,10.5263,8.6832,11.1407
359,9.9069,0.6132,3155,11,8.8645,8.9139,9.3968,10.0779,10.314,10.5736,10.6453,9.2937,10.5201,8.6805,11.1333
360,9.9018,0.6128,3183,11,8.8758,8.9189,9.3664,10.0837,10.3241,10.5873,10.6455,9.289,10.5147,8.6762,11.1275
361,9.8987,0.6136,3207,11,8.8766,8.9175,9.307,10.0836,10.3449,10.5933,10.6454,9.2851,10.5123,8.6715,11.1258
362,9.8979,0.6144,3232,11,8.8781,8.9172,9.275,10.0813,10.3624,10.5949,10.6492,9.2834,10.5123,8.669,11.1267
363,9.8964,0.6168,3280,11,8.8781,8.9201,9.306,10.0752,10.3903,10.6017,10.6676,9.2796,10.5131,8.6628,11.1299
364,9.894,0.6191,3328,11,8.8811,8.921,9.3228,10.0723,10.407,10.6054,10.6712,9.2749,10.5131,8.6557,11.1322
365,9.892,0.6226,3365,11,8.8816,8.9238,9.2931,10.0659,10.4114,10.6086,10.6842,9.2694,10.5146,8.6469,11.1371
